movieId,movie_title,movie_genres,imdbId,tmdbId
118111,Almost Married (2014),Comedy,2375597,257442.0
118115,Christmas in Conway (2013),Drama|Romance,3072182,240820.0
118117,Grace (2014),Horror|Thriller,3068192,289416.0
118166,Courier (1987),Comedy|Drama|Romance,91364,70966.0
118173,The Batman vs. Dracula (2005),Action|Animation|Horror|Thriller,472219,20077.0
118175,13 West Street (1962),Crime|Drama,55718,134834.0
118177,Baffled! (1973),Mystery|Sci-Fi|Thriller,68248,171308.0
118183,Dying Room Only (1973),Horror|Mystery|Thriller,70012,86236.0
118185,Escapade (1955),Comedy|Drama,48043,187259.0
118189,Go for It (1983),Action|Adventure|Comedy,85601,11616.0
118191,Great Expectations (1934),Drama|Romance,25202,170582.0
118193,Hand in Hand (1961),Children|Drama,53889,266108.0
118195,Tenchi: The Samurai Astronomer (2012),Drama,1834303,163870.0
118198,The Green Prince (2014),Documentary|Drama|Thriller,2304915,250798.0
118202,Cowspiracy: The Sustainability Secret (2014),Adventure|Comedy|Documentary|Mystery,3302820,282297.0
118204,McConkey (2013),Adventure|Documentary,2845780,123581.0
118206,Manny (2014),Documentary|Drama,1778931,253295.0
118212,The McMasters (1970),Drama|Western,64649,86968.0
118216,Night of the Juggler (1980),Action|Crime|Drama|Thriller,81230,44686.0
118220,"Mayday at 40,000 Feet! (1976)",Adventure,74881,189133.0
118222,The Ultimate Thrill (1974),Crime|Drama|Thriller,72335,298913.0
118226,Bus Riley's Back In Town (1965),Drama,58998,146916.0
118228,Shoot (1976),Drama|Thriller,75212,85022.0
118242,To Encourage the Others (1972),Drama,69384,307114.0
118244,Wanderers (2014),Animation|Sci-Fi,4075578,306963.0
118246,Clouds of Sils Maria (2014),Drama,2452254,246860.0
118248,Dying of the Light (2014),Drama|Thriller,1274586,297596.0
118250,Survival Quest (1988),Adventure|Thriller,98415,100110.0
118252,All Cheerleaders Die (2013),Comedy|Horror|Thriller,2527186,210908.0
118254,Cherry Tree Lane (2010),Horror|Thriller,1468829,47259.0
118256,WolfCop (2014),Comedy|Horror,2781516,262840.0
118258,It's a Wonderful Afterlife (2010),Comedy|Drama|Horror|Romance,1319716,42057.0
118260,The Borderlands (2013),Horror|Mystery,2781832,207774.0
118264,The Kick (2011),Action,2020110,82469.0
118266,Norwegian Ninja (2010),Action|Comedy,1528769,52009.0
118268,Borrowed Time (2012),Drama,1659612,169310.0
118270,Hellbenders (2012),Comedy|Horror|Thriller,1865393,123107.0
118272,Saving General Yang (2013),Adventure,2072220,181009.0
118274,Legacy of Rage (1986),Action,91428,68590.0
118276,Shadowzone (1990),Horror|Sci-Fi,100586,58200.0
118278,In Your Hands (2011),Drama,1235853,57387.0
118280,Black Samson (1974),Action|Drama,71226,83805.0
118282,Choke Canyon (1986),Action|Sci-Fi,90836,91221.0
118284,Cleopatra Jones and the Casino of Gold (1975),Action,72791,2139.0
118290,Omega Doom (1996),Sci-Fi,117238,17135.0
118298,Float (2007),Drama|Romance,1024842,46760.0
118300,Home Alone: The Holiday Heist (2012),Children|Comedy|Crime,2308733,134375.0
118302,The Pokrovsky Gates (1983),Comedy|Drama|Musical|Romance,83465,37176.0
118326,By the Gun (2014),Crime|Drama|Thriller,2543702,270005.0
118328,The Protector 2 (2013),Action,1925518,110552.0
118330,Blood (2012),Crime|Drama|Thriller,2078552,136278.0
118338,Hard to Be a God (2013),Sci-Fi,2328813,110402.0
118340,In Order Not to Be Here (2002),(no genres listed),343827,255940.0
118342,Mortuary (2005),Horror|Mystery|Thriller,415167,14228.0
118344,Spontaneous Combustion (1990),Horror|Sci-Fi|Thriller,98375,39195.0
118346,Night Terrors (1993),Horror,108350,78247.0
118348,Trance (2001),Mystery|Thriller,276580,188832.0
118350,Tell (2014),Action|Crime|Drama,2724236,305276.0
118352,In the Shadow of the Machine (1928),Documentary,174772,190000.0
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,1216491,245916.0
118380,Dead Souls (2012),Horror,2188717,183412.0
118388,Village People (2013),Comedy,2330933,241448.0
118390,A Gorgeous Girl Like Me (1972),Comedy|Crime|Drama,69442,4683.0
118426,Touch the Top of the World (2006),Drama,491811,96011.0
118446,Journey Beyond Three Seas (1957),Adventure,50820,150108.0
118448,The Hearts of Age (1934),(no genres listed),25227,48443.0
118454,Blood Beast from Outer Space (1965),Horror|Sci-Fi,59504,42869.0
118456,Bloodmatch (1991),Action,101482,111765.0
118458,H6: Diario de un asesino (2005),Horror|Thriller,455115,39928.0
118460,Sallah (1964),Comedy,58541,116762.0
118462,Grant Morrison: Talking with Gods (2010),Documentary,1570101,55322.0
118464,The Universe of Keith Haring (2008),Documentary,1204341,65275.0
118466,"Kingdom of Dreams and Madness, The (2013)",Animation|Documentary,3204392,252511.0
118472,"Texas, Adios (1966)",Action|Western,60143,23076.0
118478,The Soldier On Great Maneuvers (1978),Comedy,78290,151024.0
118484,Colt 38 Special Squad (1976),Action|Crime|Drama|Thriller,75115,89652.0
118494,The Police Can't Move (1975),Crime,72008,96477.0
118496,A Cinderella Story: Once Upon a Song (2011),Children|Comedy|Romance,1814614,74018.0
118498,"Baba Yaga, Devil Witch (1973)",Horror|Thriller,69753,55689.0
118504,The Mad Dog Killer (1977),Action|Crime|Thriller,75740,3541.0
118510,The Great Kidnapping (1973),Action|Crime|Thriller,194268,74417.0
118512,Bring It On: In It To Win It (2007),Comedy,972785,15261.0
118516,How to Seduce Your Teacher (1979),Comedy,77852,151026.0
118520,Between Miracles (1972),Comedy,67565,58702.0
118524,The Night Evelyn Came Out of the Grave (1971),Horror|Mystery,67487,42499.0
118528,Stunt Squad (1977),Action|Crime|Thriller,78336,106970.0
118532,The Cyclone (1996),Comedy|Romance,115899,38366.0
118538,Death Steps in the Dark (1977),Horror|Romance|Thriller,76531,105398.0
118542,Emanuelle in Egypt (Velluto nero) (1976),Drama,75766,28844.0
118552,Evil Eye (1975),Crime|Horror,71471,105424.0
118570,Jarhead 2: Field of Fire (2014),Action|Drama|War,3699508,285423.0
118572,The Mule (2014),Comedy|Crime|Drama,2130270,253272.0
118576,Shy People (1987),Drama,93964,69040.0
118584,Shadows in an Empty Room (1976),Crime|Drama|Mystery|Thriller,74083,84425.0
118684,Jingle All the Way 2 (2014),Children|Comedy,3486392,289728.0
118686,The Face of Love (2013),Drama|Romance,1839642,214086.0
118688,Every Girl Should Be Married (1948),Comedy|Romance,40331,43441.0
118690,Eight Iron Men (1952),Drama|War,44579,212950.0
118694,In the Folds of the Flesh (1970),Drama|Horror|Thriller,65693,74071.0
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,2310332,122917.0
118698,The Viking Queen (1967),Adventure,62443,40456.0
118700,Selma (2014),Drama,1020072,273895.0
118702,Unbroken (2014),Drama|War,1809398,227306.0
118704,Jimi Hendrix (1973),Documentary,70242,29133.0
118706,Black Sea (2015),Adventure|Mystery|Thriller,2261331,246080.0
118708,Three Wise Fools (1946),Comedy|Drama,39031,225499.0
118710,The Frame (2014),Crime|Drama|Fantasy|Romance|Thriller,2567038,305127.0
118716,The Lady in Red Kills Seven Times (1972),Horror|Mystery|Thriller,68444,40130.0
118734,Zorro (1975),Action|Adventure|Comedy|Western,72448,18450.0
118736,Puzzle (1974),Mystery|Thriller,72349,93142.0
118738,Tough Guys (1974),Action|Crime,72348,96132.0
118742,The Bloodstained Butterfly (1971),Mystery|Thriller,67084,29482.0
118744,Alive or Preferably Dead (1969),Comedy|Western,65185,102949.0
118746,Death Occurred Last Night (1970),Crime|Drama,66098,105078.0
118748,The Bastard (1968),Crime|Drama,62712,98273.0
118752,The Return of Ringo (1965),Action|Drama|Romance|Western,60903,63260.0
118754,A Pistol For Ringo (1965),Action|Drama|Western,59601,56431.0
118758,Kiss Kiss - Bang Bang (1966),Adventure|Comedy,61870,103678.0
118760,The Good Lie (2014),Drama,2652092,250538.0
118762,Action Jackson (2014),Action|Drama|Romance,403935,308165.0
118764,The Improv: 50 Years Behind the Brick Wall (2013),Comedy|Documentary,3591608,266782.0
118766,I Am Santa Claus (2014),Comedy|Documentary|Drama,2526846,298445.0
118770,Wild Heritage (1958),Western,52393,241574.0
118774,The Widow From Chicago (1930),Crime|Drama|Romance,21551,118134.0
118776,Lap Dance (2014),Drama,2392385,304336.0
118778,The Baby Maker (1970),Drama,65441,146121.0
118780,Africa Erotica (1970),Adventure|Drama,189634,106678.0
118782,Fat Pizza (2003),Action|Adventure|Comedy|Crime|Thriller,340110,15603.0
118784,Good Copy Bad Copy (2007),Documentary,1782451,22285.0
118786,Comin' at Ya! (1981),Western,82193,83007.0
118788,When the Road Bends: Tales of a Gypsy Caravan (2006),Documentary,412796,32624.0
118790,Holy Flying Circus (2011),Comedy|Drama,1981637,76750.0
118792,House of the Dead 2 (2005),Action|Horror|Sci-Fi|Thriller,435665,29293.0
118796,Prey (2010),Adventure|Drama|Horror|Mystery|Thriller,907305,67314.0
118798,SS Girls (1977),Drama|Thriller,83017,40339.0
118800,Silent Madness (1984),Horror|Thriller,88116,42710.0
118802,The Creeps (1997),Comedy|Horror|Sci-Fi,129852,73303.0
118804,"The Wild, Wild World of Jayne Mansfield (1968)",Comedy|Documentary,63809,93911.0
118808,Zombie Reanimation (2009),Action|Comedy|Horror,1462677,128264.0
118810,Zombie Women of Satan (2009),Comedy|Horror,1468757,46467.0
118812,Made in Jamaica (2006),Documentary,841128,74681.0
118814,Playing It Cool (2014),Comedy|Romance,2139555,277547.0
118816,Public Sex (2009),Comedy|Drama,924468,30545.0
118818,Frozen (2010),Fantasy|Romance,1611845,95174.0
118820,Don't Wake the Dead (2008),Horror,472073,28852.0
118822,Andy Warhol (1987),Documentary,163526,37229.0
118824,Blood Dolls (1999),Comedy|Horror,203343,29542.0
118826,Cheerleader Massacre (2003),Horror|Thriller,328945,9940.0
118832,McLibel (2005),Documentary,458425,23523.0
118838,School of the Holy Beast (1974),Drama|Thriller,224077,39885.0
118842,The Appointments of Dennis Jennings (1988),Comedy,94670,47057.0
118844,The Atrocity Exhibition (2000),Drama|Horror,197256,65456.0
118846,The Beales of Grey Gardens (2006),Documentary,839739,47491.0
118848,The Touch of Her Flesh (1967),Horror|Thriller,62385,121620.0
118850,Virgin Witch (1972),Horror,69464,72153.0
118854,The Dust Bowl (2012),Documentary,2357472,144114.0
118858,Honor Among Lovers (1931),Drama,21969,136106.0
118862,Closer to the Moon (2013),Comedy|Drama,2017486,137347.0
118864,A Husband of Round Trip (1957),Comedy|Fantasy,50688,219043.0
118866,Marvellous (2014),Drama,3659786,295144.0
118868,Somewhere in the Night (1946),Crime|Drama|Film-Noir,38965,20000.0
118870,Love Camp 7 (1969),Drama|Thriller|War,63242,28652.0
118872,Free the Nipple (2014),Comedy|Drama,2298394,295698.0
118874,Bachelor Night (2014),Comedy,3797142,292191.0
118876,Khumba (2013),Adventure|Animation|Children,1487931,172391.0
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,2326554,252171.0
118882,1981 (2009),Comedy|Drama|Romance,1286159,30174.0
118884,1987 (2014),Comedy|Drama|Romance,2833074,280218.0
118888,Dave Chappelle: For What it's Worth (2004),Comedy,424934,20147.0
118892,Ellen DeGeneres: The Beginning (2000),Comedy,251070,26366.0
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,1599351,32916.0
118896,Mommy (2014),Drama,3612616,265177.0
118898,A Most Violent Year (2014),Action|Crime|Drama|Thriller,2937898,241239.0
118900,Wild (2014),Drama,2305051,228970.0
118902,Zebra Lounge (2001),Thriller,271884,59940.0
118904,Rapid Fire (2006),Action|Crime|Thriller,426138,68750.0
118906,Turbulence 3: Heavy Metal (2001),Action|Thriller,251448,110670.0
118908,Jack the Ripper (1988),Crime|Drama|Mystery|Thriller,95388,24486.0
118914,The Curse of King Tut's Tomb (2006),Adventure|Fantasy|Horror,464799,15056.0
118920,Butterfly Girl (2014),Documentary,2421956,253290.0
118922,Mr. Jones (2013),Drama|Horror|Thriller,2507280,174678.0
118924,Top Five (2014),Comedy,2784678,284296.0
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,3823690,308571.0
118946,The Aggression Scale (2012),Action|Crime|Thriller,1816597,94818.0
118964,And Then There Was You (2013),Drama,2317090,255496.0
118966,Straight on Till Morning (1972),Mystery|Thriller,69318,40210.0
118968,Wild Love (2014),Drama,3003800,266044.0
118970,Redirected (2014),Action|Comedy|Crime,2275946,190469.0
118972,Don't Blink (2014),Horror|Mystery|Sci-Fi,1572306,294308.0
118974,Raiders From Beneath the Sea (1964),Crime|Drama,58512,292063.0
118985,Big Eyes (2014),Drama,1126590,87093.0
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,2180411,224141.0
119005,"Isabella, Duchess of the Devils (1969)",Adventure,123917,180011.0
119013,Roaring Wheels (1970),Action|Drama,122998,285532.0
119027,The Cop in Blue Jeans (1976),Action|Crime|Drama,75260,61925.0
119037,Little Italy (1978),Action|Comedy,78312,52913.0
119053,The Haunted House (1982),Comedy,161389,58083.0
119057,Cat and Dog (1983),Comedy|Crime,83715,11613.0
119061,Aladdin (1986),Adventure|Fantasy,90601,9807.0
119065,Scooby-Doo! and the Witch's Ghost (1999),Animation|Comedy|Mystery,196931,17681.0
119068,"Men, Women & Children (2014)",Comedy|Drama,3179568,243684.0
119080,Loins of Punjab Presents (2007),Comedy,1012757,35069.0
119084,Narcissus (1983),Musical,203725,257563.0
119126,Killers (2014),Action|Crime|Drama|Thriller,2409300,171846.0
119135,Momo (2001),Animation|Children|Fantasy,299040,24179.0
119139,Ascension (2014),Drama|Sci-Fi,3696720,312497.0
119141,The Interview (2014),Action|Comedy,2788710,228967.0
119143,Flap (1970),Comedy|Drama,65726,177043.0
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,2802144,207703.0
119147,Holidaze (2013),Children|Drama|Romance,2622122,242555.0
119151,Night Watch (1973),Horror|Mystery|Thriller,70444,40387.0
119153,Bill Burr: You People Are All the Same (2012),Comedy,2290153,191489.0
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,2692250,181533.0
119163,Fire in Castilla (Tactilvision from the Moor of the Fright) (1961),Documentary,130709,125154.0
119167,Paradox (2010),Sci-Fi|Thriller,1343740,51239.0
119171,Katt Williams: The Pimp Chronicles Pt. 1 (2006),Comedy|Documentary,865482,34515.0
119180,Summer in February (2013),Drama|Romance,2184287,180951.0
119182,Sorority Wars (2009),Comedy|Drama,1411249,46127.0
119190,Walking on Sunshine (2014),Musical|Romance,2107861,267863.0
119196,Heartbeat (1938),Comedy,30722,67753.0
119208,Big Brown Eyes (1936),Comedy|Mystery,27357,81116.0
119214,Food Stamped (2010),Documentary,1667079,142119.0
119216,Goodbye to All That (2014),Comedy|Drama,2437548,261820.0
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,2280378,120605.0
119222,Behaving Badly (2014),Comedy,2314824,259018.0
119224,Tyler Perry's A Madea Christmas (2013),Comedy|Drama,2609758,175555.0
119226,Nicholas on Holiday (2014),Comedy,3019796,277368.0
119303,The Walking Stick (1970),Crime|Drama|Romance,66543,145162.0
119305,The Nutcracker Prince (1990),Adventure|Animation|Children|Fantasy,100281,13759.0
119308,Bullets Don't Argue (1964),Western,58475,129062.0
119310,Days and Nights (2014),Comedy|Drama,2359381,241432.0
119312,Don't Go In the Woods (1981),Horror,182996,44936.0
119314,Pigs (2007),Comedy,1065106,18755.0
119318,Listen Darling (1938),Children|Comedy|Drama|Musical|Romance,30368,90932.0
119350,Deathmaster (1972),Horror,68459,28780.0
119424,A Viking Saga: The Darkest Day (2013),Action|Adventure|Thriller,2320073,141058.0
119426,Thérèse (2012),Drama,1654829,110323.0
119428,With Love... from the Age of Reason (2010),Comedy|Romance,1594503,51090.0
119430,Yonkers Joe (2008),Drama,1018830,14669.0
119432,A Thousand Times Goodnight (2014),Drama,2353767,212606.0
119438,The Love Machine (1971),Drama,67359,215538.0
119440,The Lost Prince (2003),Drama,349747,65821.0
119450,Total Western (2000),Action|Crime|Drama|Thriller,216750,52622.0
119454,Tyler Perry's Madea's Big Happy Family (2011),Comedy|Drama,1787759,51017.0
119563,12 Dates of Christmas (2011),Children|Comedy|Fantasy|Romance,1846442,81393.0
119565,The Missing (2014),Crime|Drama|Mystery,3877200,301231.0
119569,Quatsch und die Nasenbärbande (2014),Children,4045488,302118.0
119571,Teenage Dirtbag (2009),Drama,1091207,33582.0
119573,12 Wishes of Christmas (2011),Comedy|Fantasy,2072025,145186.0
119577,"Another Man, Another Chance (1977)",Western,76847,146117.0
119579,Blast (1997),Action,115701,243856.0
119583,Carry On Teacher (1959),Comedy,52676,32113.0
119585,"Carry On, Constable (1960)",Comedy,53699,21240.0
119587,Christina's House (2000),Drama|Mystery|Thriller,216620,38503.0
119589,The Arrival of Joachim Stiller (1976),Drama|Fantasy,122571,94674.0
119593,Daughters Courageous (1939),Drama|Romance,31212,131944.0
119597,Demon Hunter (2005),Horror,435631,18969.0
119601,Destination Gobi (1953),Adventure|Drama|War,45682,123868.0
119609,Escape in the Fog (1945),Crime|Drama|Film-Noir,37678,30102.0
119615,Even Angels Eat Beans (1973),Action|Comedy|Crime,69713,11612.0
119617,Every Day's a Holiday (1937),Comedy,28843,131773.0
119619,Everybody Has a Plan (2012),Crime|Drama,1674772,114285.0
119621,Everyday Sunshine:  The Story of Fishbone (2010),Documentary,840358,82676.0
119623,Everything I Have is Yours (1952),Musical,44599,174133.0
119625,Ex-Lady (1933),Comedy|Drama,23993,52228.0
119627,Exit to Hell (2013),Action|Horror|Thriller,1409798,225898.0
119629,Exorcismus (2010),Horror,1322306,63727.0
119635,Eye of the Hurricane (2012),Drama,1647665,149600.0
119637,Eyeball (1975),Crime|Horror|Mystery|Thriller,71537,40474.0
119639,F.T.W. (1994),Drama|Romance,109765,26937.0
119641,Face of Fire (1959),Drama,52793,199155.0
119653,Stormheart (2008),Children|Drama,968294,47365.0
119655,Seventh Son (2014),Adventure|Children|Fantasy,1121096,68737.0
119659,A Nest of Gentry (1969),Romance,64268,149170.0
119663,Out of the Ashes (2003),Drama,311210,19338.0
119665,The Amazing Howard Hughes (1977),Drama,75670,52579.0
119667,The Prophecy: Forsaken (2005),Fantasy|Horror|Thriller,439771,37529.0
119670,National Gallery (2014),Documentary,3720794,266080.0
119672,7th Floor (2013),Mystery|Thriller,2403961,214761.0
119677,Heatstroke (2013),Thriller,3663040,278334.0
119679,The Wait (2013),Drama|Thriller,1675759,176079.0
119681,Munger Road (2011),Horror|Mystery|Thriller,1720172,73661.0
119683,Myn Bala: Warriors of the Steppe (2012),Action|Adventure|Drama,1852040,136741.0
119687,Little Witches (1996),Horror|Thriller,116897,33990.0
119689,The Haunting of Helena (2012),Horror|Thriller,2378191,159211.0
119693,Elfie Hopkins: Cannibal Hunter (2012),Horror|Thriller,1470022,101791.0
119697,On the Ice (2011),Drama|Thriller,1663660,82492.0
119699,The Case of the Scorpion's Tail (1971),Mystery|Thriller,66924,16825.0
119701,Let It Snow (2013),Children|Drama|Romance,3320502,240906.0
119703,Chasing Christmas (2005),Comedy|Fantasy,480008,16412.0
119705,Piranhaconda (2012),Horror|Sci-Fi,1886644,115084.0
119714,Corner Gas: The Movie (2014),Comedy,3788052,298533.0
119752,Charleston (1974),Comedy|Crime,71139,41897.0
119754,Common (2014),Crime|Drama,2937752,280509.0
119758,Woman of Antwerp (1948),Drama,39344,79376.0
119762,Ethel (2012),Documentary,2076844,84193.0
119764,Evil Eyes (2004),Horror,404031,27267.0
119766,Exit Smiling (1926),Comedy|Romance,16832,99946.0
119768,Exposure (2001),Romance|Thriller,251078,67924.0
119770,Fanny (2013),Drama,1872101,201018.0
119772,Fast and Loose (1939),Comedy|Crime|Drama|Mystery,31299,179107.0
119774,Fast Company (1938),Comedy|Drama|Mystery|Romance,30120,183175.0
119780,Fearless Frank (1967),Comedy|Fantasy,61654,121038.0
119782,FernGully 2: The Magical Rescue (1998),Adventure|Animation|Children|Fantasy,129924,18948.0
119788,Fiesta (1947),Musical,39377,43968.0
119790,Fight for your Life (1977),Crime|Drama|Thriller,76023,39342.0
119792,Fighter Squadron (1948),Action|War,40353,101864.0
119794,Fighting Mad (1976),Action|Drama,74529,86209.0
119798,Final (2001),Drama|Sci-Fi|Thriller,277705,21176.0
119800,Family Way (2012),Comedy|Romance,2226285,144595.0
119802,Miss Minoes (2001),Children|Comedy|Fantasy,279231,25797.0
119804,Crazy for Christmas (2005),Children,479152,28535.0
119808,Arizona Colt Returns (1970),Western,65422,129579.0
119810,Giovannona Long-Thigh (1973),Comedy,70111,121342.0
119812,The Violent Professionals (1973),Crime|Drama,70393,58080.0
119814,High School Girl (1974),Comedy,71378,209524.0
119822,The Suspicious Death of a Minor (1975),Comedy|Crime|Thriller,73406,80067.0
119826,Sex with a Smile (1976),Comedy,74086,214051.0
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,76360,19946.0
119830,The Mountain of the Cannibal God (1978),Adventure|Horror,77945,39973.0
119832,Screamers (1979),Action|Horror,81467,27905.0
119836,The Great Alligator (1979),Horror,79156,67219.0
119838,"Wife on Vacation, Lover in Town (1980)",Comedy,81170,73620.0
119840,"Sugar, Honey and Pepper (1980)",Comedy,81807,48961.0
119842,Cream Horn (1981),Comedy,82203,58403.0
119844,Don't Play with Tigers (1982),Comedy,84506,43548.0
119846,The Scorpion with Two Tails (1982),Horror,83585,64666.0
119856,Hands of Steel (1986),Action|Sci-Fi,91166,67221.0
119858,Casablanca Express (1989),Action|War,94843,84729.0
119862,American Tiger (1990),Action,96806,208759.0
119868,Craving Desire (1993),Drama|Thriller,194926,110143.0
119896,The Plot to Kill Hitler (1990),Drama|War,100376,87304.0
119904,Sharpe's Battle (1995),Action|Adventure|War,114416,75137.0
119929,Back to School with Franklin (2003),Animation|Children,420511,153936.0
119946,The New Babylon (1929),Drama,20230,151068.0
119948,Let's Kill Ward's Wife (2014),Comedy,2980708,300706.0
119954,Force of Execution (2013),Action|Crime,2611626,227359.0
119956,The Alternate (2000),Action|Drama,203835,22426.0
119958,Operation Delta Force (1997),Action|Thriller,119839,66661.0
119962,Detonator (2003),Action|Drama|Thriller,312617,33622.0
119964,A Merry Friggin' Christmas (2014),Comedy,910885,286532.0
119966,Ask Me Anything (2014),Drama|Mystery|Thriller,2505294,271185.0
119973,Three the Hard Way (1974),Action|Thriller,72284,63340.0
119975,"Silent Night, Deadly Night 5: The Toy Maker (1991)",Horror|Sci-Fi,105410,70984.0
119977,Santa Claus (1959),Children|Fantasy,53241,13383.0
120074,Autobus (1991),Drama|Thriller,99072,96921.0
120076,Fame High (2012),Documentary,2368833,111022.0
120080,Fatal Error (1999),Action|Mystery|Sci-Fi|Thriller,171689,55186.0
120082,Final Chapter: Walking Tall (1977),Action|Crime|Drama,76028,86651.0
120084,Final Justice (1998),Drama,161574,277533.0
120088,Finders Keepers (1984),Comedy,87260,5508.0
120090,Fire with Fire (1986),Drama|Romance,91053,85654.0
120094,Fires Within (1991),Drama|Thriller,101882,257795.0
120096,First a Girl (1935),Comedy|Musical,26361,190165.0
120100,First Yank Into Tokyo (1945),Drama|War,37701,98242.0
120102,Fishtales (2008),Children|Fantasy,918628,15888.0
120104,Fitzwilly (1967),Comedy|Romance,61669,33730.0
120108,Hotel Noir (2012),Crime|Drama,2403883,135047.0
120110,Jauja (2014),Drama|Western,2514338,266031.0
120112,The Grump (2014),Comedy,2480454,287486.0
120114,Summertime (2014),Comedy,3097490,287301.0
120120,The Swedish Moment (2014),Comedy,3435570,300487.0
120122,Raspberry Boat Refugee (2014),Comedy,2965842,293491.0
120126,Beauty Day (2011),Documentary,1922555,82967.0
120128,Everything I Can See From Here (2013),Adventure|Animation|Drama|Sci-Fi,2819436,248833.0
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2061702,92321.0
120132,Annie (2014),Children|Comedy|Drama|Musical,1823664,196867.0
120134,Doggiewoggiez! Poochiewoochiez! (2012),Comedy,2635832,151153.0
120136,Castle of Blood (1964),Horror,57993,28532.0
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2338151,297222.0
120140,The Devil's Widow (1970),Horror,67822,126927.0
120142,Mirage Men (2013),Documentary,2254010,201076.0
120146,Boats (2013),Comedy,3205728,283712.0
120200,Final: The Rapture (2013),Thriller,2710368,224903.0
120202,Finders Keepers (2014),Horror|Thriller,3534842,296626.0
120204,Fitzgerald (2002),Drama,302240,139516.0
120206,Five Weeks in a Balloon (1962),Action|Adventure|Comedy|Romance,55988,42996.0
120212,Flipper's New Adventure (1964),Adventure|Children|Drama,58105,79547.0
120214,Flirtation Walk (1934),Musical|Romance,25124,84100.0
120216,Sansa (2003),Drama,363056,48854.0
120220,Follow the Boys (1963),Comedy|Musical|Romance,57066,73862.0
120222,Foodfight! (2012),Action|Animation|Children|Comedy,249516,116977.0
120224,Fools for Scandal (1938),Comedy|Romance,30145,192513.0
120230,For the Defense (1930),Drama,20896,224261.0
120232,For the First Time (1959),Musical,52817,108237.0
120234,Forbidden (1949),Drama|Thriller,40365,81878.0
120236,Forbidden (1953),Crime|Drama|Romance,45780,27399.0
120240,Forever Lulu (2000),Comedy|Romance,196723,17806.0
120246,Forget Me Not (2010),Romance,1431065,65186.0
120250,Fort Massacre (1958),Western,51629,95060.0
120254,Fort Worth (1951),Western,43557,72474.0
120256,Fortunes of Captain Blood (1950),Action|Adventure|Romance,42474,86345.0
120258,Shaka Zulu: The Citadel (2001),Drama,200374,51175.0
120260,Four Jills in a Jeep (1944),Romance|War,36836,106821.0
120262,Four Wives (1939),Drama|Romance,31336,124115.0
120266,Framed (1947),Crime|Drama|Film-Noir,39396,29365.0
120268,Francis of Assisi (1961),Drama,54892,98010.0
120270,Frank & Jesse (1995),Western,109835,42706.0
120272,Get Crazy (1983),Comedy,85551,29628.0
120274,America: Imagine the World Without Her (2014),Documentary,2785390,276918.0
120276,Symphony of the Soil (2012),Adventure|Documentary,2229399,186845.0
120278,Another Me (2013),Mystery|Thriller,1816608,252529.0
120280,Bang Bang (1971),Comedy,201450,173732.0
120282,Now You Know (2002),Comedy|Romance,286855,31821.0
120284,Rocks in my Pockets (2014),Animation|Comedy|Drama,2961890,288581.0
120290,My Rainy Days (2009),Drama|Romance,1538401,43635.0
120292,Bird People (2014),Drama|Fantasy|Romance,2368635,266040.0
120294,It Felt Like Love (2013),Drama,2328922,153854.0
120301,Miss Granny (2014),Comedy|Fantasy,3516378,253065.0
120303,Girls' Club (1936),Comedy|Crime|Drama|Romance,27451,256979.0
120305,Next Time We Love (1936),Drama|Romance,28029,109890.0
120307,Intermezzo (1936),Drama|Romance,27796,125891.0
120309,Joy of Living (1938),Comedy|Musical|Romance,30293,46616.0
120311,Drishyam (2013),Children|Drama|Thriller,3417422,244049.0
120317,Thunderpants (2002),Children|Comedy|Sci-Fi,283054,21605.0
120319,That Man Bolt (1973),Action|Drama,70787,22058.0
120321,Island of Terror (1966),Horror|Sci-Fi,60548,28763.0
120323,Moon Man (2012),Animation|Sci-Fi,2397521,135832.0
120378,Five on the Black Hand Side (1973),Comedy,70063,86217.0
120380,The Fountain (1989),Comedy,95167,75298.0
120382,Foreign Exchange (2008),Comedy,1146283,19365.0
120384,FrackNation (2013),Documentary,2609156,157674.0
120386,Frankenstein (1992),Drama|Horror|Sci-Fi,106959,3042.0
120388,Louis Cyr: The Strongest Man in the World (2013),Drama,1657513,209293.0
120392,Comet (2014),Comedy|Drama|Romance|Sci-Fi,2965412,276908.0
120398,Free and Easy (1930),Comedy|Musical,20902,42811.0
120400,Free Ride (2013),Action|Drama|Thriller,1839482,240881.0
120408,Friday Foster (1975),Action|Crime|Drama|Romance|Thriller,73019,56539.0
